etsy_source_row,etsy_listing_key,etsy_sku_index,etsy_sku,etsy_sku_status,title,price,currency_code,quantity,variation_1_name,variation_1_values,variation_2_name,variation_2_values,match_status,printify_product_id,printify_title,printify_variant_id,printify_sku,printify_variant_title,printify_price,printify_cost,print_provider_id,estimated_gross_margin
8,29dbe33a8e7f6ece,62,18312268698767851431,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52be15e8bd35c90e0c7123,"Capybara Halloween Shirt, In Search of Candy Witch Tee, Cute Trick or Treat Graphic T Shirt, Funny Fall Animal Shirt, Halloween Gift",148331,18312268698767851431,Neon Pink / S,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,63,31834784801828518353,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52be15e8bd35c90e0c7123,"Capybara Halloween Shirt, In Search of Candy Witch Tee, Cute Trick or Treat Graphic T Shirt, Funny Fall Animal Shirt, Halloween Gift",73197,31834784801828518353,Navy / S,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,64,19788965387128031484,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52be15e8bd35c90e0c7123,"Capybara Halloween Shirt, In Search of Candy Witch Tee, Cute Trick or Treat Graphic T Shirt, Funny Fall Animal Shirt, Halloween Gift",73196,19788965387128031484,Black / S,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,65,36885457766646249862,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",148337,36885457766646249862,Neon Pink / 4XL,2399,2098,29,-2074.01
8,29dbe33a8e7f6ece,66,32418875089520827926,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",101473,32418875089520827926,Violet / 4XL,2399,2098,29,-2074.01
8,29dbe33a8e7f6ece,67,90223522871239842054,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",101460,90223522871239842054,Navy / 4XL,2399,2098,29,-2074.01
8,29dbe33a8e7f6ece,68,78929087802435472960,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",101423,78929087802435472960,Black / 4XL,2399,2098,29,-2074.01
8,29dbe33a8e7f6ece,69,30517142253248076913,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",148336,30517142253248076913,Neon Pink / 3XL,2599,1611,29,-1587.01
8,29dbe33a8e7f6ece,70,17025070158120791859,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",79166,17025070158120791859,Violet / 3XL,2599,1611,29,-1587.01
8,29dbe33a8e7f6ece,71,38641632299113191293,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",79152,38641632299113191293,Navy / 3XL,2599,1611,29,-1587.01
8,29dbe33a8e7f6ece,72,23513876953520406894,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",79114,23513876953520406894,Black / 3XL,2599,1611,29,-1587.01
8,29dbe33a8e7f6ece,73,18962371514909868582,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",148335,18962371514909868582,Neon Pink / 2XL,2499,1400,29,-1376.01
8,29dbe33a8e7f6ece,74,10399615692480687470,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",79095,10399615692480687470,Violet / 2XL,2499,1400,29,-1376.01
8,29dbe33a8e7f6ece,75,12997986205704232609,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",73213,12997986205704232609,Navy / 2XL,2499,1400,29,-1376.01
8,29dbe33a8e7f6ece,76,21371229721968416552,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",73212,21371229721968416552,Black / 2XL,2499,1400,29,-1376.01
8,29dbe33a8e7f6ece,77,22820630027396226598,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",148334,22820630027396226598,Neon Pink / XL,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,78,27782706210528204039,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",79094,27782706210528204039,Violet / XL,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,79,14099552604822638496,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",73209,14099552604822638496,Navy / XL,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,80,15627386051261741275,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",73208,15627386051261741275,Black / XL,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,81,67082971421049869159,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",148333,67082971421049869159,Neon Pink / L,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,82,15643439654638290990,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",79093,15643439654638290990,Violet / L,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,83,10187222666676103244,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",73205,10187222666676103244,Navy / L,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,84,90883967833440883558,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",73204,90883967833440883558,Black / L,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,85,15719891233971395064,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",148332,15719891233971395064,Neon Pink / M,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,86,22417845737068890787,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",79092,22417845737068890787,Violet / M,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,87,21245770015714091641,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",73201,21245770015714091641,Navy / M,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,88,67431532604524764742,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",73200,67431532604524764742,Black / M,2399,1279,29,-1255.01
8,29dbe33a8e7f6ece,89,16445702201867611685,PRESENT,"Capybara Halloween Shirt, Funny Ghost Witch Pumpkin Tee, Spooky Season Comfort Colors Shirt",23.99,USD,3,Size,"Vampire / S,Vampire / M,Vampire / L,Vampire / XL,Vampire / 2XL,Vampire / 3XL,Vampire / 4XL,Witch / S,Witch / M,Witch / L,Witch / XL,Witch / 2XL,Witch / 3XL,Witch / 4XL,Ghost / S,Ghost / M,Ghost / L,Ghost / XL,Ghost / 2XL,Ghost / 3XL,Ghost / 4XL,Pumpkin / S,Pumpkin / M,Pumpkin / L,Pumpkin / XL,Pumpkin / 2XL,Pumpkin / 3XL,Pumpkin / 4XL",Color,"Black,Navy,Violet,Neon Pink",MATCHED,6a52c3948fb8abd61c03602b,"Capybara Vampire Halloween Shirt, Too Chill to Bite Tee, Funny Spooky Season Graphic T Shirt, Cute Fall Animal Shirt, Halloween Gift",148331,16445702201867611685,Neon Pink / S,2399,1279,29,-1255.01
